,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
2298,0.225,0.315,7,-12.908,1,0.0357,0.92,0.89,0.231,0.15,83.01,89387.0,5,30.158490000000004,4,0
2299,0.8370000000000001,0.462,0,-7.89,1,0.0601,0.0339,0.0,0.09,0.762,139.986,201400.0,4,22.51546,9,1
2300,0.5539999999999999,0.8640000000000001,9,-5.062,1,0.0394,0.00605,0.0,0.132,0.299,112.523,240453.0,4,26.5411,8,1
2302,0.431,0.8290000000000001,6,-6.059,1,0.113,5.5100000000000004e-05,0.000552,0.33399999999999996,0.29,117.52,242733.0,4,25.814610000000002,13,0
2303,0.1,0.992,7,-3.3789999999999996,1,0.165,1.42e-06,0.941,0.139,0.0334,160.369,333467.0,4,46.334270000000004,17,0
2304,0.7,0.774,5,-4.9830000000000005,0,0.0466,0.2,0.0,0.40399999999999997,0.652,90.0,250707.0,4,55.556259999999995,9,1
2305,0.812,0.626,4,-5.025,0,0.149,0.0238,0.000699,0.149,0.8109999999999999,96.006,221067.0,4,60.225159999999995,9,1
2306,0.5710000000000001,0.83,10,-6.757000000000001,1,0.046,0.265,0.0,0.0764,0.483,159.872,287933.0,4,32.09843,12,1
2307,0.792,0.539,8,-8.959,1,0.0969,0.0738,0.00265,0.233,0.5660000000000001,92.992,208773.0,4,62.311040000000006,11,1
2308,0.563,0.938,11,-4.838,1,0.0308,0.000587,0.0,0.10099999999999999,0.863,130.014,164933.0,4,61.87483,7,0
2309,0.317,0.804,9,-6.504,0,0.0379,8.08e-05,0.109,0.0995,0.18100000000000002,164.185,254027.0,4,40.16591,10,1
2310,0.575,0.496,4,-6.716,0,0.16399999999999998,0.0945,0.0,0.0891,0.28800000000000003,103.49,244227.0,3,49.59515,9,1
2311,0.585,0.789,8,-2.8339999999999996,1,0.040999999999999995,0.00143,0.0008699999999999999,0.141,0.20800000000000002,120.95299999999999,238733.0,4,42.45599,10,1
2312,0.8290000000000001,0.7709999999999999,0,-9.116,0,0.147,0.0805,0.8320000000000001,0.106,0.389,123.625,288853.0,4,62.73713000000001,12,0
2313,0.486,0.758,10,-9.914,0,0.0356,0.0254,0.809,0.0769,0.56,83.07600000000001,327920.0,4,44.568259999999995,12,0
2314,0.534,0.87,11,-3.0780000000000003,0,0.0425,0.00032900000000000003,0.0,0.24100000000000002,0.462,126.01899999999999,215160.0,4,35.16635,8,1
2315,0.431,0.985,6,-4.732,0,0.0547,1.18e-05,0.299,0.326,0.532,139.97899999999998,341680.0,4,42.94638,18,0
2316,0.758,0.74,0,-5.7620000000000005,0,0.203,0.0155,0.0,0.22899999999999998,0.619,110.831,225560.0,4,22.90289,6,1
2317,0.34600000000000003,0.132,0,-20.916999999999998,1,0.0376,0.8140000000000001,0.426,0.0812,0.0385,156.489,367973.0,3,28.704729999999998,20,0
2319,0.555,0.639,1,-5.16,1,0.263,0.0594,0.0,0.11800000000000001,0.184,171.609,270747.0,4,30.911070000000002,15,1
2320,0.711,0.753,4,-6.461,0,0.0766,0.027999999999999997,2.9600000000000005e-05,0.152,0.588,126.051,234360.0,4,54.172830000000005,11,1
2321,0.32,0.934,1,-4.96,1,0.18600000000000003,0.000154,0.0,0.129,0.505,125.67399999999999,84013.0,3,34.979459999999996,5,0
2322,0.27899999999999997,0.9570000000000001,8,-4.724,1,0.0764,0.000139,0.0,0.21,0.5379999999999999,157.124,182933.0,4,35.17318,9,0
2324,0.33299999999999996,0.907,0,-3.1910000000000003,1,0.0959,0.153,0.0,0.395,0.353,187.826,191693.0,4,37.86253,7,1
2325,0.597,0.544,4,-8.105,0,0.289,0.635,0.0,0.34700000000000003,0.56,126.336,85360.0,3,64.28245,4,0
2326,0.374,0.887,5,-3.76,1,0.0771,0.00195,0.0,0.38299999999999995,0.575,103.645,207867.0,4,30.37939,8,0
2327,0.2,0.996,0,-3.0669999999999997,1,0.171,3.5100000000000006e-05,0.0432,0.33299999999999996,0.0983,85.575,185453.0,4,47.20984,6,0
2328,0.515,0.642,6,-6.2,1,0.027999999999999997,0.0015300000000000001,0.893,0.298,0.46,115.325,292880.0,3,16.34048,9,0
2329,0.536,0.494,10,-11.036,0,0.0945,0.966,1.4000000000000001e-05,0.2,0.648,92.913,279293.0,4,48.59298,7,0
2330,0.622,0.821,11,-7.626,0,0.0602,0.221,0.00534,0.111,0.281,149.998,196998.0,4,28.02641,12,0
2331,0.568,0.953,1,-3.6660000000000004,1,0.0437,0.0112,1.38e-06,0.342,0.703,110.994,222933.0,4,42.910709999999995,9,0
2332,0.58,0.981,8,-2.603,0,0.06,0.0171,1.07e-05,0.386,0.861,134.007,195667.0,4,46.74661,9,1
2333,0.29,0.8270000000000001,8,-3.451,1,0.0362,0.000659,2.55e-06,0.301,0.45,167.08599999999998,493400.0,4,66.0851,19,1
2334,0.833,0.735,1,-7.421,1,0.0832,0.095,4.07e-05,0.0809,0.861,103.961,222040.0,4,39.24629,11,1
2335,0.562,0.451,7,-7.7989999999999995,1,0.0266,0.419,0.0,0.10400000000000001,0.27699999999999997,132.94899999999998,240960.0,4,36.14281,14,1
2336,0.764,0.873,2,-6.21,1,0.29100000000000004,0.0608,0.000363,0.0756,0.7190000000000001,93.073,258067.0,4,42.470420000000004,13,1
2337,0.647,0.71,0,-4.692,1,0.028999999999999998,0.000973,0.703,0.0777,0.268,110.059,217493.0,4,60.573930000000004,9,0
2338,0.242,0.998,3,-5.64,0,0.0895,8.12e-06,0.88,0.284,0.18,114.831,442733.0,4,55.369980000000005,11,0
2339,0.682,0.523,2,-9.69,1,0.335,0.0237,0.0,0.18,0.366,170.049,241120.0,4,57.08635,9,1
2340,0.24600000000000002,0.073,2,-21.086,1,0.0368,0.9570000000000001,0.924,0.1,0.126,95.624,129053.0,3,29.778509999999997,8,0
2341,0.545,0.855,8,-5.01,1,0.034,0.0296,0.0,0.0909,0.48700000000000004,142.82399999999998,208640.0,4,31.05333,12,1
2342,0.38799999999999996,0.5589999999999999,4,-12.401,1,0.0355,0.21600000000000003,0.0,0.0663,0.375,206.30900000000003,254827.0,4,35.886509999999994,12,0
2343,0.218,0.38,10,-16.971,0,0.0773,0.7929999999999999,0.941,0.0876,0.0386,80.686,334987.0,4,32.83317,15,0
2344,0.8540000000000001,0.847,2,-3.03,1,0.258,0.212,0.0,0.0894,0.6509999999999999,86.06200000000001,255227.0,4,40.06064,10,1
2345,0.484,0.439,2,-5.995,1,0.0336,0.556,0.0,0.251,0.157,69.945,304013.0,4,22.48541,11,1
2346,0.38799999999999996,0.943,8,-2.927,1,0.10400000000000001,0.000306,0.0,0.168,0.162,154.721,238467.0,4,76.84945,7,1
2347,0.54,0.912,1,-4.103,1,0.0547,3.08e-06,0.826,0.36,0.312,104.072,205347.0,4,61.05238000000001,10,0
2348,0.0709,0.98,4,-5.585,0,0.087,2.91e-06,0.862,0.102,0.0241,179.87099999999998,261733.0,4,22.234360000000002,17,0
2349,0.441,0.306,2,-13.177,1,0.0509,0.6829999999999999,0.000261,0.147,0.45399999999999996,168.88099999999997,177347.0,4,30.76553,9,0
2350,0.215,0.927,0,-3.716,1,0.0407,4.78e-06,0.8320000000000001,0.0915,0.39299999999999996,142.51,283893.0,4,67.94078,9,0
2351,0.7290000000000001,0.795,7,-4.579,1,0.14400000000000002,0.354,0.0,0.536,0.856,146.747,176880.0,4,35.85307,9,1
2353,0.489,0.7290000000000001,10,-6.046,1,0.0316,0.126,9.54e-05,0.133,0.33899999999999997,144.041,273893.0,4,28.02355,12,1
2354,0.41200000000000003,0.5770000000000001,7,-4.944,1,0.11900000000000001,0.163,0.0,0.0969,0.345,173.675,236400.0,4,22.960279999999997,14,1
2355,0.526,0.935,1,-5.886,1,0.051,0.0004980000000000001,2.2800000000000002e-05,0.182,0.153,119.988,300000.0,4,28.05793,11,0
2357,0.397,0.941,1,-6.86,1,0.0451,0.00041600000000000003,0.665,0.23,0.0657,175.003,241373.0,4,54.56672,8,0
2358,0.5770000000000001,0.349,8,-7.77,1,0.0312,0.424,0.0,0.134,0.131,123.93700000000001,380333.0,4,27.60408,17,1
2359,0.62,0.835,9,-8.264,0,0.225,0.302,0.0,0.12,0.884,200.10299999999998,257013.0,4,50.64605,9,0
2360,0.537,0.885,7,-3.641,1,0.0343,0.0437,0.0,0.27399999999999997,0.802,131.69799999999998,230280.0,4,45.522220000000004,8,1
2361,0.6729999999999999,0.8859999999999999,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,216773.0,4,52.41348,10,1
2362,0.765,0.706,6,-5.477,0,0.026000000000000002,0.047,4.25e-06,0.36,0.669,116.021,173760.0,4,18.744870000000002,10,1
2363,0.428,0.919,10,-3.245,0,0.0618,0.0503,0.0,0.245,0.294,145.92700000000002,214831.0,4,31.34838,8,1
2364,0.51,0.785,9,-7.105,1,0.114,0.00249,0.000587,0.107,0.5429999999999999,169.937,230760.0,4,42.546659999999996,10,0
2366,0.764,0.7509999999999999,8,-3.74,1,0.0703,0.00554,0.00023700000000000001,0.16399999999999998,0.418,91.977,199853.0,4,77.67541999999999,7,1
2367,0.434,0.5670000000000001,1,-7.278,1,0.0309,0.396,0.0,0.132,0.271,175.845,251133.0,3,33.16539,11,1
2371,0.174,0.867,7,-4.843,1,0.0634,2.54e-06,0.95,0.154,0.11699999999999999,100.455,107813.0,4,22.53146,6,0
2372,0.19699999999999998,0.162,5,-18.34,1,0.0413,0.937,0.000796,0.38799999999999996,0.153,83.485,184173.0,3,86.99055,8,0
2373,0.545,0.34299999999999997,5,-13.671,0,0.0438,0.207,0.0,0.124,0.41600000000000004,103.961,365924.0,4,40.88943,19,0
2374,0.624,0.442,4,-11.753,1,0.0427,0.125,1.21e-05,0.278,0.191,77.995,293240.0,4,21.53122,13,0
2375,0.83,0.414,9,-11.136,0,0.19699999999999998,0.243,0.0,0.627,0.556,99.234,365800.0,4,58.73369,14,1
2376,0.88,0.5770000000000001,7,-7.015,1,0.0495,0.106,0.048,0.0691,0.7859999999999999,133.016,244000.0,4,26.699240000000003,11,0
2377,0.506,0.951,9,-4.305,0,0.0796,0.0109,7.18e-05,0.0536,0.748,199.81099999999998,233173.0,4,38.253170000000004,13,1
2378,0.5710000000000001,0.89,9,-1.6,1,0.0395,0.00509,0.0,0.0769,0.7509999999999999,110.958,234147.0,4,38.44265,9,1
2380,0.568,0.754,10,-4.77,1,0.0443,0.0005639999999999999,0.0121,0.20800000000000002,0.6709999999999999,80.02199999999999,228067.0,4,24.7002,10,0
2381,0.662,0.507,5,-8.238,1,0.11800000000000001,0.257,0.0,0.0465,0.6759999999999999,86.412,223440.0,4,34.95329,10,1
2382,0.522,0.156,3,-17.141,1,0.0337,0.9590000000000001,0.8690000000000001,0.134,0.154,92.944,244653.0,4,36.67627,12,0
2383,0.327,0.295,4,-6.907,0,0.0313,0.775,0.0,0.107,0.14300000000000002,148.57399999999998,243373.0,4,22.88131,10,1
2384,0.7070000000000001,0.7240000000000001,11,-3.887,0,0.051,0.0448,0.0,0.07200000000000001,0.659,108.984,250107.0,4,61.489740000000005,10,1
2385,0.634,0.551,10,-5.6979999999999995,1,0.20800000000000002,0.265,0.0,0.204,0.34299999999999997,72.202,317733.0,4,41.281420000000004,9,1
2386,0.665,0.9570000000000001,3,-2.873,1,0.0352,0.0506,0.00518,0.18100000000000002,0.8009999999999999,130.002,201507.0,4,22.79966,11,0
2387,0.5660000000000001,0.39799999999999996,2,-9.616,0,0.0351,0.8440000000000001,0.00889,0.0931,0.498,153.79399999999998,307897.0,4,31.349990000000002,15,0
2388,0.594,0.853,10,-3.361,0,0.0393,0.00221,0.0,0.0718,0.914,126.095,253400.0,4,20.35816,13,0
2389,0.401,0.888,0,-3.793,1,0.0401,0.000367,0.0,0.12,0.365,146.781,224880.0,4,23.171429999999997,9,1
2390,0.588,0.877,8,-4.78,1,0.16,0.00952,0.0,0.171,0.645,155.165,326187.0,4,31.32068,19,1
2391,0.514,0.91,7,-2.978,0,0.0714,0.00168,0.00187,0.22399999999999998,0.47200000000000003,145.907,217293.0,4,20.82755,11,1
2392,0.465,0.919,4,-4.025,1,0.0408,1.83e-05,2.07e-05,0.262,0.537,135.997,235293.0,4,42.33057,9,1
2393,0.647,0.9129999999999999,1,-6.502000000000001,1,0.0479,0.00251,0.026000000000000002,0.0853,0.163,144.02700000000002,218757.0,4,34.61554,10,0
2394,0.679,0.528,7,-7.901,1,0.0267,0.0754,0.0,0.12,0.27399999999999997,99.035,199733.0,4,36.15749,8,1
2395,0.695,0.62,5,-7.007999999999999,0,0.0647,0.0241,0.00448,0.107,0.142,85.01700000000001,299000.0,4,23.53895,11,0
2397,0.47700000000000004,0.7040000000000001,0,-6.176,0,0.0309,0.0027600000000000003,0.0485,0.309,0.159,192.005,328627.0,4,30.109029999999997,13,0
2398,0.551,0.9129999999999999,0,-4.063,0,0.0466,0.0263,1.3500000000000001e-05,0.34700000000000003,0.544,119.992,224493.0,4,33.571670000000005,8,1
2399,0.308,0.98,7,-3.194,1,0.0967,2.09e-05,0.0,0.19399999999999998,0.0628,89.791,254213.0,4,45.0957,12,0
2400,0.335,0.8290000000000001,2,-5.332999999999999,1,0.0334,3.4200000000000005e-05,0.11,0.162,0.499,155.796,227267.0,4,35.84359,7,0
2401,0.853,0.7090000000000001,7,-5.607,1,0.28300000000000003,0.0027600000000000003,0.0,0.353,0.315,170.044,215507.0,4,23.98712,12,1
2402,0.47700000000000004,0.961,11,-5.452000000000001,1,0.0484,0.0076,0.665,0.0543,0.78,152.42600000000002,216693.0,4,52.13118,9,0
2403,0.777,0.6729999999999999,8,-3.9530000000000003,1,0.0351,0.0162,0.00892,0.0869,0.821,115.133,242253.0,4,48.59328,12,1
2404,0.5539999999999999,0.922,4,-7.315,1,0.0768,0.652,0.0049299999999999995,0.256,0.564,153.157,144067.0,4,25.043000000000003,6,0
2406,0.545,0.5529999999999999,2,-10.629000000000001,1,0.0316,0.0604,0.72,0.136,0.687,100.99,380933.0,4,20.87547,20,0
2408,0.602,0.5329999999999999,1,-3.784,0,0.0243,0.0519,5.7999999999999994e-05,0.264,0.6890000000000001,95.288,205307.0,4,26.01754,8,0
2409,0.7979999999999999,0.703,10,-4.05,0,0.135,0.11699999999999999,0.0,0.121,0.792,101.015,248627.0,4,37.336890000000004,13,1
2410,0.647,0.7290000000000001,5,-6.251,1,0.0236,0.0206,0.0489,0.134,0.687,94.01,249627.0,4,53.68765,8,1
2412,0.527,0.696,1,-6.015,0,0.361,0.209,0.0,0.0516,0.499,100.61399999999999,244760.0,4,28.897809999999996,12,1
2413,0.6729999999999999,0.7390000000000001,5,-6.297999999999999,0,0.0389,0.22699999999999998,0.000923,0.09699999999999999,0.867,91.964,260000.0,4,22.64303,14,0
2414,0.345,0.48700000000000004,2,-11.280999999999999,0,0.0304,0.13699999999999998,3.57e-06,0.20600000000000002,0.597,95.792,509427.0,4,41.96504,22,0
2415,0.287,0.878,11,-7.332000000000001,0,0.0561,4.67e-06,0.0273,0.10099999999999999,0.0916,180.062,298413.0,4,26.00013,15,0
2416,0.212,0.25,1,-17.489,1,0.0334,0.948,0.853,0.11199999999999999,0.18100000000000002,69.14399999999999,90750.0,4,49.78244,4,0
2417,0.705,0.7,0,-7.38,1,0.0295,0.0192,0.0,0.0755,0.765,122.84100000000001,258640.0,4,30.82077,11,1
2418,0.623,0.938,0,-4.1610000000000005,1,0.12300000000000001,0.00296,0.000852,0.48,0.308,112.022,165960.0,4,43.56453,7,1
2419,0.207,0.982,11,-3.9219999999999997,0,0.0843,0.00064,0.00565,0.33899999999999997,0.11900000000000001,151.627,201933.0,4,62.14571,8,0
2420,0.726,0.7020000000000001,5,-7.524,1,0.0293,0.373,2.88e-06,0.153,0.721,113.64,249667.0,4,76.4777,8,0
2421,0.499,0.659,7,-5.727,1,0.0323,0.00117,7.35e-06,0.128,0.41100000000000003,158.112,253453.0,4,37.920770000000005,10,1
2422,0.217,0.11699999999999999,7,-21.398000000000003,0,0.0374,0.975,0.9109999999999999,0.0573,0.0388,46.755,82773.0,3,26.382690000000004,4,0
2423,0.5820000000000001,0.542,10,-10.041,1,0.0294,0.396,0.00114,0.12300000000000001,0.45,90.91799999999999,235427.0,4,62.12146,10,1
2424,0.873,0.652,11,-5.502000000000001,0,0.36200000000000004,0.10099999999999999,0.0,0.0674,0.937,95.14399999999999,261400.0,4,20.19902,12,1
2425,0.581,0.607,4,-8.458,1,0.027999999999999997,0.18899999999999997,1.6e-06,0.0882,0.213,102.03,281467.0,4,23.66185,15,1
2426,0.519,0.945,4,-6.3020000000000005,0,0.0541,0.0124,0.131,0.67,0.10300000000000001,142.033,255600.0,4,33.59435,13,0
2427,0.431,0.877,10,-4.762,0,0.0704,0.0002,0.000252,0.152,0.262,148.298,311440.0,4,65.29342,9,0
2428,0.555,0.9670000000000001,7,-5.955,1,0.0362,0.00043200000000000004,0.0387,0.33,0.723,124.99799999999999,225360.0,4,25.183629999999997,10,0
2430,0.515,0.9009999999999999,9,-3.063,1,0.0384,0.0437,1.7800000000000002e-05,0.0585,0.289,118.37799999999999,239853.0,4,25.54439,12,1
2431,0.495,0.653,7,-6.769,0,0.0361,0.217,0.000458,0.33399999999999996,0.5710000000000001,80.89699999999999,272947.0,4,49.81081,9,0
2432,0.415,0.9129999999999999,7,-5.361000000000001,1,0.0482,0.000543,3.02e-05,0.284,0.42700000000000005,164.28900000000002,208600.0,4,28.0197,6,1
2433,0.5760000000000001,0.8490000000000001,0,-5.199,1,0.0355,0.0678,0.0,0.278,0.48200000000000004,120.0,256933.0,4,38.19007,12,1
2434,0.335,0.9640000000000001,7,-2.336,0,0.113,0.000256,9.16e-06,0.377,0.22,193.90400000000002,289053.0,4,17.35428,12,0
2435,0.374,0.9590000000000001,7,-4.695,1,0.14,0.00018700000000000002,0.00206,0.081,0.375,183.66,259507.0,4,45.087309999999995,14,1
2436,0.485,0.723,10,-6.565,1,0.0317,0.541,1.12e-06,0.075,0.541,167.845,230213.0,4,34.0337,10,1
2437,0.82,0.7609999999999999,1,-2.714,1,0.21899999999999997,0.0481,0.0,0.218,0.584,97.42299999999999,221000.0,4,32.797990000000006,9,1
2438,0.156,0.914,3,-4.787,0,0.0784,0.000218,1.7e-05,0.263,0.28600000000000003,174.44,262693.0,4,25.20565,11,0
2439,0.39,0.715,0,-3.448,1,0.0342,0.311,0.0,0.212,0.379,153.655,235773.0,4,20.83015,12,1
2440,0.6829999999999999,0.664,5,-4.2330000000000005,0,0.0332,0.5379999999999999,0.0,0.0671,0.866,106.991,266307.0,4,19.12282,15,1
2441,0.647,0.9009999999999999,7,-5.138,1,0.0437,0.0172,1.35e-06,0.0527,0.581,118.95700000000001,250040.0,4,22.02402,14,1
2442,0.474,0.8,2,-10.472000000000001,1,0.0775,0.000769,0.0309,0.131,0.156,133.94,283213.0,4,46.699709999999996,10,1
2443,0.6829999999999999,0.657,6,-10.668,1,0.099,0.0279,4.49e-05,0.36700000000000005,0.764,99.059,222947.0,4,59.46841,7,1
2444,0.628,0.8340000000000001,6,-6.341,0,0.0497,0.40299999999999997,0.0,0.051,0.626,97.865,215507.0,4,42.00472,9,1
2445,0.45299999999999996,0.981,2,-4.136,1,0.13,2.17e-05,0.0162,0.152,0.45399999999999996,141.994,141893.0,4,75.32772,4,0
2446,0.304,0.975,4,-2.468,1,0.141,0.0116,1.81e-06,0.287,0.479,161.876,201800.0,4,25.79578,9,0
2447,0.57,0.633,5,-6.26,1,0.0285,0.242,0.00176,0.0866,0.33899999999999997,148.02700000000002,216867.0,4,39.452420000000004,9,1
2448,0.818,0.705,6,-6.678999999999999,1,0.177,0.00836,0.00233,0.613,0.772,138.559,222640.0,4,67.61067,9,1
2449,0.47200000000000003,0.672,10,-4.997,0,0.212,0.358,0.0,0.10800000000000001,0.392,81.813,269160.0,4,40.28586,12,1
2450,0.63,0.738,2,-6.806,1,0.0263,0.41100000000000003,2.27e-06,0.107,0.614,111.147,330420.0,4,31.21048,14,0
2451,0.894,0.677,6,-5.617999999999999,0,0.0548,0.00562,2.63e-06,0.31,0.857,105.029,216333.0,4,74.5031,8,1
2452,0.9059999999999999,0.624,4,-5.556,1,0.179,0.000185,6.21e-06,0.0608,0.775,84.009,274947.0,4,28.33568,14,1
2453,0.8170000000000001,0.585,5,-4.688,1,0.0301,0.439,0.0,0.147,0.9159999999999999,105.014,218440.0,4,30.18458,10,1
2454,0.884,0.6970000000000001,11,-6.022,1,0.128,0.0509,0.0,0.094,0.322,101.965,252440.0,4,23.082639999999998,12,1
2456,0.9159999999999999,0.821,4,-4.118,0,0.15,0.0528,0.0,0.0635,0.5920000000000001,90.04,306440.0,4,50.20525,11,1
2457,0.639,0.981,1,-7.371,1,0.0489,0.0329,0.743,0.33,0.40299999999999997,140.97899999999998,212547.0,4,29.690490000000004,7,0
2459,0.447,0.993,7,-3.022,1,0.111,1.56e-05,0.027000000000000003,0.474,0.10800000000000001,140.018,189667.0,4,40.023720000000004,8,0
2460,0.871,0.883,11,-5.075,0,0.105,0.0155,0.0,0.14,0.581,125.037,231507.0,4,44.79265,11,1
2461,0.624,0.987,9,-9.48,0,0.196,0.00925,0.348,0.0729,0.106,143.70600000000002,230113.0,4,28.14143,12,0
2462,0.785,0.68,1,-6.726,1,0.326,0.0311,5.36e-06,0.223,0.745,163.96200000000002,245733.0,4,24.32065,12,1
2463,0.779,0.64,7,-8.415,1,0.159,0.000155,0.0007700000000000001,0.10099999999999999,0.498,99.01899999999999,246960.0,4,36.12203,13,1
2464,0.42100000000000004,0.6629999999999999,3,-8.019,1,0.0561,0.91,0.9420000000000001,0.17600000000000002,0.596,183.043,407320.0,5,21.80838,20,0
2466,0.518,0.8590000000000001,1,-8.879,0,0.0296,0.00784,0.0194,0.0998,0.395,129.982,311480.0,4,22.21715,15,0
2467,0.65,0.8109999999999999,9,-6.257999999999999,1,0.27,0.00404,0.0,0.11900000000000001,0.366,168.014,288173.0,4,30.923009999999998,21,1
2469,0.935,0.745,7,-6.391,1,0.0431,0.00914,0.0,0.11599999999999999,0.518,103.691,229360.0,4,33.65488,11,1
2470,0.5,0.609,3,-7.215,1,0.0326,0.0822,0.00025499999999999996,0.341,0.562,145.884,376387.0,4,36.07355,18,1
2471,0.498,0.486,1,-7.3839999999999995,1,0.0273,0.373,0.0,0.113,0.17,147.952,263987.0,4,55.20851,10,1
2472,0.846,0.8140000000000001,1,-4.945,1,0.353,0.0769,0.0,0.0588,0.6709999999999999,75.01,227120.0,4,73.32378,7,1
2473,0.462,0.958,4,-1.921,0,0.0662,0.000315,0.0662,0.312,0.44799999999999995,112.035,286293.0,4,68.7048,7,0
2474,0.509,0.932,11,-3.948,1,0.0667,0.268,0.0,0.0615,0.675,138.722,245333.0,4,32.02187,12,1
2475,0.618,0.843,7,-10.212,1,0.035,0.005,0.912,0.109,0.688,139.209,476707.0,4,26.11254,16,0
2477,0.5329999999999999,0.315,2,-14.349,1,0.0308,0.235,1.1900000000000001e-05,0.0939,0.316,140.918,304507.0,4,21.521279999999997,18,1
2478,0.7490000000000001,0.385,8,-6.4879999999999995,1,0.035,0.971,0.0872,0.11599999999999999,0.76,145.137,167240.0,4,17.22514,8,0
2479,0.604,0.8079999999999999,0,-5.805,0,0.314,0.0297,0.0,0.0493,0.688,193.894,227667.0,4,31.51486,14,1
2480,0.46399999999999997,0.9390000000000001,5,-3.9589999999999996,1,0.0748,1.17e-05,0.0031,0.081,0.32899999999999996,130.05100000000002,244000.0,4,31.399040000000003,11,0
2483,0.7959999999999999,0.615,2,-5.053,0,0.0712,0.0183,0.0,0.0463,0.733,101.978,251800.0,4,35.004940000000005,10,1
2484,0.441,0.8,10,-3.2680000000000002,1,0.0365,0.267,0.0,0.10099999999999999,0.204,151.011,252800.0,4,29.921670000000002,12,1
2485,0.664,0.877,2,-4.251,1,0.0334,0.000542,2.95e-05,0.284,0.961,146.804,220947.0,4,25.11869,13,1
2487,0.629,0.624,2,-7.957000000000001,1,0.0915,0.209,0.0,0.215,0.66,119.964,261707.0,4,35.291109999999996,12,1
2488,0.9620000000000001,0.632,11,-4.7,0,0.17600000000000002,0.11599999999999999,0.0,0.10800000000000001,0.892,119.912,213467.0,4,25.05954,10,1
2489,0.583,0.637,0,-6.4639999999999995,1,0.0459,0.00722,0.0419,0.177,0.315,80.00399999999999,340613.0,4,74.93726,10,1
2490,0.44799999999999995,0.973,2,-3.7060000000000004,1,0.0798,7.72e-06,0.11199999999999999,0.0514,0.42700000000000005,120.09200000000001,409587.0,4,62.56231,18,0
2491,0.7440000000000001,0.7,2,-7.662999999999999,1,0.0376,0.278,0.000155,0.068,0.866,144.043,309640.0,4,27.10022,17,0
2492,0.6,0.621,6,-5.575,0,0.0431,0.0375,1.7e-06,0.188,0.278,94.54700000000001,186307.0,4,22.1709,7,1
2493,0.6709999999999999,0.59,1,-6.062,0,0.0346,0.528,0.0,0.11900000000000001,0.24100000000000002,117.979,295893.0,4,38.88476,16,1
2494,0.515,0.934,11,-5.079,0,0.0371,7.94e-05,0.0047,0.327,0.894,152.24,177560.0,3,33.99655,9,1
2495,0.815,0.757,10,-6.16,0,0.039,0.382,3.28e-06,0.147,0.7340000000000001,104.986,209680.0,4,37.7948,10,1
2496,0.21100000000000002,0.691,4,-10.615,1,0.0456,0.000275,0.345,0.0782,0.34,75.61399999999999,173093.0,4,63.323719999999994,7,0
2497,0.1,0.946,8,-3.287,1,0.07,1.01e-06,0.855,0.19699999999999998,0.18899999999999997,159.69799999999998,255250.0,4,52.809169999999995,12,0
2498,0.545,0.975,1,-5.146,1,0.106,2.2899999999999998e-05,0.41100000000000003,0.237,0.18,139.991,299307.0,4,54.253119999999996,12,0
2499,0.223,0.889,7,-5.76,1,0.0694,9.740000000000001e-05,0.48700000000000004,0.124,0.282,119.613,282333.0,4,24.55661,10,0
2500,0.608,0.322,3,-8.722000000000001,1,0.0334,0.42700000000000005,5.05e-06,0.11900000000000001,0.275,150.3,141493.0,4,20.10601,8,0
2501,0.785,0.7829999999999999,2,-3.9819999999999998,1,0.187,0.00877,0.00454,0.07200000000000001,0.5920000000000001,98.132,290200.0,4,29.59849,10,1
2502,0.779,0.7879999999999999,2,-4.63,0,0.0362,0.278,2.5e-06,0.0708,0.7909999999999999,119.999,206933.0,4,33.08724,10,1
2503,0.139,0.976,10,-8.029,0,0.0997,0.0,0.7240000000000001,0.159,0.324,170.66299999999998,189827.0,4,34.43065,10,0
2504,0.2,0.9740000000000001,7,-4.229,1,0.29100000000000004,1.84e-05,0.161,0.36,0.215,80.123,247520.0,4,19.69888,10,0
2506,0.589,0.7490000000000001,1,-3.931,0,0.0593,0.19899999999999998,0.0,0.204,0.48,121.95299999999999,297627.0,4,30.215690000000002,13,1
2507,0.821,0.82,1,-1.5619999999999998,1,0.233,0.17800000000000002,6.35e-06,0.149,0.564,94.05,187400.0,4,41.53881,7,1
2508,0.5429999999999999,0.917,1,-3.391,1,0.0444,0.00572,7.759999999999999e-05,0.10400000000000001,0.32899999999999996,132.246,246840.0,4,32.85281,11,1
2509,0.256,0.8320000000000001,7,-10.395999999999999,1,0.0608,2.7000000000000002e-05,0.611,0.121,0.535,111.074,345893.0,4,27.746190000000002,17,0
2510,0.6659999999999999,0.785,4,-5.37,0,0.0308,0.0981,0.0198,0.434,0.5489999999999999,122.973,267355.0,4,44.49845,10,0
2511,0.43200000000000005,0.415,9,-13.992,1,0.207,0.000521,0.877,0.325,0.11199999999999999,138.339,308000.0,4,29.994059999999998,11,0
2512,0.14300000000000002,0.872,3,-7.295,1,0.0833,0.19699999999999998,0.826,0.42700000000000005,0.214,143.924,310000.0,4,47.43758,13,0
